,graphid,sketch,anomaly,anom_count
382,282,"[1127, 883, 292, 197, 198, 198, 198, 198, 198, 198, 249, 198, 198, 37, 125, 198, 198, 124, 420, 45, 67, 48, 0, 58, 0, 58, 25, 349, 121, 34, 33, 0, 1, 55, 0, 55, 45, 63, 39, 69, 100, 0, 0, 90, 65, 0, 59, 26, 31, 0, 0, 0, 0, 0, 0, 0, 25, 43, 281, 0, 0, 18, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 31, 16, 0, 21, 0, 172, 27, 0, 15, 2, 0, 0, 0, 0, 1, 2, 0, 14, 0, 0, 0, 0, 62, 0, 39, 72, 0, 28, 0, 18, 25, 0, 0, 0, 0, 32, 26, 0, 21, 0, 0, 0, 0, 36, 0, 8, 28, 17, 7, 0]",0,0
383,54,"[874, 727, 283, 183, 198, 198, 198, 198, 198, 198, 243, 0, 0, 264, 107, 0, 0, 148, 0, 101, 84, 117, 0, 84, 0, 17, 94, 0, 17, 79, 77, 89, 142, 0, 0, 0, 46, 68, 47, 67, 31, 0, 0, 35, 27, 106, 26, 49, 28, 198, 198, 0, 0, 0, 0, 0, 60, 25, 0, 0, 0, 111, 0, 0, 418, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 29, 8, 0, 22, 0, 0, 23, 0, 27, 29, 0, 0, 242, 0, 52, 50, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 6, 198, 0, 10, 0, 0, 0, 0, 23, 6, 198, 21, 0, 0, 0, 31, 2, 0, 4, 3, 8, 3, 0]",0,0
384,395,"[570, 426, 490, 375, 198, 198, 198, 198, 198, 198, 250, 198, 198, 0, 126, 0, 0, 122, 0, 62, 112, 20, 0, 110, 0, 126, 113, 0, 45, 48, 53, 0, 0, 36, 0, 0, 67, 64, 63, 62, 43, 0, 0, 23, 35, 123, 20, 79, 23, 0, 0, 0, 0, 0, 0, 0, 45, 44, 0, 0, 0, 0, 549, 53, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 45, 34, 0, 20, 0, 0, 54, 0, 33, 40, 0, 362, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 17, 0, 0, 0, 0, 30, 11, 0, 10, 0, 0, 0, 48, 6, 0, 21, 1, 8, 15, 0]",0,1
385,452,"[1019, 837, 317, 239, 198, 198, 198, 198, 198, 198, 211, 198, 198, 0, 160, 0, 0, 91, 0, 112, 70, 110, 0, 72, 0, 6, 16, 0, 149, 92, 91, 0, 0, 90, 0, 0, 51, 63, 45, 66, 41, 0, 0, 38, 34, 102, 27, 0, 23, 0, 0, 0, 0, 0, 0, 0, 29, 46, 47, 0, 199, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 134, 0, 0, 0, 36, 24, 258, 23, 0, 3, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 98, 0, 0, 0, 0, 0, 0, 38, 0, 0, 32, 0, 0, 0, 0, 0, 12, 0, 19, 0, 0, 0, 45, 47, 144, 19, 8, 12, 15, 0]",0,0
386,473,"[0, 0, 398, 295, 198, 198, 198, 198, 198, 198, 202, 198, 198, 0, 95, 0, 0, 140, 0, 19, 107, 148, 0, 108, 0, 82, 22, 0, 36, 0, 0, 171, 0, 0, 0, 0, 60, 63, 56, 62, 0, 0, 0, 0, 23, 36, 17, 0, 39, 0, 0, 0, 124, 0, 0, 258, 67, 47, 130, 0, 267, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 148, 0, 0, 0, 0, 30, 0, 43, 97, 18, 0, 896, 0, 1, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 14, 0, 0, 9, 0, 0, 0, 0, 41, 8, 0, 14, 0, 0, 781, 4, 1, 0, 22, 2, 3, 23, 38]",0,75
387,45,"[6, 0, 208, 182, 198, 198, 198, 198, 198, 198, 220, 0, 0, 22, 111, 0, 0, 111, 637, 16, 54, 85, 1004, 59, 0, 6, 32, 581, 0, 1, 0, 43, 1, 0, 0, 0, 38, 67, 25, 68, 2, 0, 0, 1, 58, 0, 51, 35, 9, 0, 0, 198, 56, 0, 198, 0, 49, 28, 0, 0, 0, 11, 0, 0, 0, 8, 2, 3, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 4, 0, 21, 0, 0, 0, 0, 19, 6, 0, 0, 0, 649, 0, 0, 17, 0, 198, 198, 0, 0, 1, 0, 197, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 0, 4, 0, 0, 0, 0, 0, 0, 7, 18, 21, 1, 23]",1,245
388,309,"[6, 0, 446, 299, 198, 198, 198, 198, 198, 198, 207, 198, 198, 7, 144, 198, 198, 94, 0, 0, 84, 261, 150, 87, 472, 10, 0, 0, 41, 0, 0, 36, 0, 187, 447, 0, 67, 84, 49, 88, 1, 0, 0, 3, 91, 126, 87, 59, 46, 0, 0, 0, 0, 0, 0, 483, 35, 47, 0, 0, 0, 2, 0, 63, 0, 0, 4, 1, 0, 0, 0, 14, 43, 0, 0, 0, 0, 0, 0, 15, 0, 21, 267, 0, 1, 0, 35, 0, 0, 0, 0, 52, 0, 0, 3, 84, 0, 0, 0, 0, 1, 0, 48, 2, 0, 13, 0, 0, 10, 0, 198, 0, 0, 64, 22, 0, 10, 198, 0, 0, 37, 3, 0, 21, 44, 40, 14, 0]",0,0
389,77,"[0, 0, 435, 326, 198, 198, 198, 198, 198, 198, 232, 0, 0, 15, 131, 0, 0, 135, 0, 9, 91, 171, 0, 86, 0, 144, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 49, 77, 47, 73, 0, 0, 0, 0, 50, 275, 46, 68, 74, 198, 198, 0, 0, 0, 0, 0, 33, 47, 0, 0, 0, 5, 0, 55, 105, 551, 0, 0, 0, 0, 0, 0, 46, 0, 0, 508, 0, 0, 0, 24, 461, 23, 0, 0, 0, 0, 32, 0, 0, 0, 5, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 28, 13, 0, 22, 0, 0, 0, 189, 0, 145, 16, 8, 17, 16, 0]",0,7
390,357,"[805, 557, 280, 187, 198, 198, 198, 198, 198, 198, 202, 198, 198, 253, 147, 198, 198, 107, 0, 57, 61, 19, 109, 60, 0, 107, 0, 0, 84, 30, 29, 24, 151, 162, 0, 103, 47, 69, 47, 72, 77, 0, 0, 67, 69, 0, 67, 38, 26, 0, 0, 0, 0, 0, 0, 0, 27, 29, 0, 0, 0, 96, 0, 30, 0, 0, 72, 71, 0, 0, 0, 0, 58, 0, 0, 0, 422, 0, 19, 14, 0, 18, 0, 0, 27, 0, 26, 0, 0, 0, 0, 11, 67, 64, 4, 74, 0, 0, 0, 0, 44, 0, 36, 41, 0, 27, 0, 26, 22, 0, 198, 286, 0, 22, 25, 0, 6, 198, 0, 0, 0, 19, 0, 8, 18, 18, 12, 0]",0,0
391,491,"[926, 618, 277, 184, 198, 198, 198, 215, 198, 173, 215, 198, 198, 0, 120, 0, 0, 121, 0, 72, 84, 6, 94, 67, 0, 100, 18, 0, 194, 51, 46, 0, 0, 0, 0, 0, 37, 62, 51, 58, 86, 0, 0, 96, 69, 124, 59, 0, 43, 0, 0, 0, 46, 0, 0, 302, 38, 142, 0, 0, 264, 0, 0, 38, 0, 0, 77, 76, 0, 0, 0, 0, 43, 0, 138, 0, 0, 0, 27, 12, 0, 45, 189, 0, 24, 0, 0, 4, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 110, 0, 63, 0, 35, 51, 0, 37, 0, 0, 45, 0, 0, 0, 0, 21, 20, 0, 24, 0, 0, 0, 63, 60, 0, 5, 35, 28, 9, 9]",0,0
392,251,"[921, 673, 181, 116, 198, 198, 198, 219, 198, 187, 208, 198, 198, 208, 89, 198, 198, 138, 0, 40, 66, 19, 74, 56, 0, 152, 0, 0, 121, 35, 29, 0, 143, 188, 0, 133, 30, 70, 33, 69, 75, 0, 223, 68, 39, 0, 37, 37, 49, 0, 0, 0, 47, 0, 0, 0, 44, 92, 0, 0, 0, 89, 0, 33, 227, 0, 66, 72, 0, 0, 76, 0, 20, 0, 0, 0, 0, 0, 12, 10, 0, 35, 0, 0, 11, 0, 20, 0, 0, 0, 70, 4, 65, 64, 0, 81, 0, 0, 0, 0, 53, 0, 35, 47, 0, 29, 0, 48, 33, 0, 0, 0, 0, 9, 26, 0, 5, 0, 0, 0, 0, 34, 0, 6, 22, 24, 5, 5]",0,0
393,458,"[963, 670, 302, 185, 198, 198, 198, 198, 198, 198, 236, 198, 198, 0, 131, 0, 0, 117, 0, 76, 65, 92, 90, 56, 0, 49, 139, 0, 26, 57, 51, 0, 0, 0, 0, 0, 40, 54, 38, 51, 96, 0, 251, 85, 80, 100, 62, 0, 21, 0, 0, 0, 0, 0, 0, 0, 29, 27, 54, 0, 213, 0, 0, 29, 0, 0, 70, 67, 0, 0, 111, 0, 45, 0, 148, 0, 0, 0, 19, 14, 0, 13, 0, 10, 31, 0, 0, 73, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 84, 0, 47, 0, 25, 47, 0, 10, 0, 0, 8, 0, 0, 0, 0, 26, 22, 0, 19, 0, 0, 0, 36, 3, 0, 8, 24, 19, 8, 0]",0,0
394,283,"[837, 667, 370, 293, 198, 198, 198, 198, 198, 198, 259, 198, 198, 37, 122, 0, 0, 139, 498, 111, 78, 110, 0, 71, 0, 4, 153, 416, 25, 86, 90, 68, 2, 0, 0, 28, 57, 51, 54, 67, 43, 0, 0, 31, 38, 128, 27, 52, 32, 0, 0, 0, 0, 0, 0, 0, 48, 34, 473, 0, 0, 23, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 25, 27, 0, 23, 0, 327, 27, 0, 25, 48, 0, 0, 0, 0, 2, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 8, 0, 0, 0, 0, 19, 11, 0, 5, 0, 0, 0, 40, 1, 0, 21, 2, 10, 17, 0]",0,0
395,103,"[0, 0, 156, 117, 198, 198, 198, 198, 198, 198, 251, 0, 0, 222, 114, 0, 0, 123, 0, 0, 49, 11, 904, 54, 0, 107, 30, 0, 25, 0, 0, 0, 164, 72, 0, 0, 18, 59, 25, 59, 0, 363, 0, 0, 70, 58, 69, 48, 28, 198, 198, 198, 0, 0, 198, 0, 40, 31, 0, 0, 0, 75, 0, 28, 0, 0, 0, 0, 0, 242, 0, 0, 25, 0, 0, 0, 0, 0, 0, 4, 0, 12, 0, 0, 0, 0, 15, 2, 0, 0, 0, 559, 58, 58, 0, 27, 0, 0, 0, 0, 0, 0, 217, 0, 0, 8, 0, 0, 10, 0, 0, 0, 0, 0, 32, 0, 13, 0, 0, 0, 19, 3, 0, 3, 48, 25, 9, 0]",1,247
396,391,"[9, 0, 513, 293, 198, 198, 198, 95, 198, 80, 48, 14, 5, 55, 30, 198, 198, 5, 0, 0, 80, 8, 158, 86, 0, 186, 237, 0, 214, 0, 0, 0, 24, 0, 0, 35, 88, 5, 88, 2, 4, 0, 0, 3, 98, 0, 101, 101, 37, 0, 0, 0, 117, 0, 0, 0, 43, 103, 0, 0, 0, 0, 0, 49, 0, 0, 1, 2, 0, 0, 0, 0, 1, 787, 0, 0, 0, 0, 1, 33, 0, 37, 0, 0, 1, 0, 40, 121, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 99, 3, 0, 49, 4, 0, 67, 0, 1, 52, 538, 0, 0, 0, 32, 23, 0, 13, 0, 0, 0, 0, 51, 0, 17, 37, 35, 15, 33]",0,14
397,389,"[1101, 815, 240, 156, 198, 198, 198, 198, 198, 198, 234, 198, 198, 210, 157, 0, 0, 113, 0, 49, 58, 10, 118, 56, 0, 136, 0, 0, 13, 37, 36, 49, 159, 89, 0, 0, 53, 75, 52, 71, 81, 0, 243, 65, 67, 0, 66, 30, 24, 0, 0, 0, 70, 0, 0, 0, 40, 22, 0, 0, 0, 0, 64, 34, 0, 0, 85, 90, 0, 0, 91, 0, 47, 100, 0, 0, 0, 0, 27, 18, 0, 14, 0, 0, 23, 0, 23, 0, 0, 6, 0, 6, 0, 0, 12, 31, 0, 0, 87, 0, 54, 0, 32, 57, 0, 6, 0, 0, 9, 17, 0, 0, 0, 0, 18, 0, 4, 0, 0, 0, 0, 1, 0, 8, 25, 20, 8, 14]",0,0
398,96,"[114, 6, 241, 172, 198, 198, 198, 198, 198, 198, 40, 0, 0, 269, 16, 0, 0, 7, 0, 0, 55, 6, 876, 59, 0, 78, 0, 0, 89, 0, 0, 0, 184, 179, 0, 0, 46, 0, 48, 4, 8, 0, 357, 2, 39, 0, 40, 46, 30, 198, 198, 198, 133, 0, 198, 0, 31, 61, 0, 0, 0, 93, 0, 44, 0, 0, 68, 69, 0, 0, 243, 0, 1, 0, 0, 0, 0, 0, 4, 6, 0, 16, 0, 0, 2, 0, 21, 0, 0, 0, 0, 505, 63, 62, 0, 87, 0, 0, 0, 103, 22, 0, 217, 22, 0, 24, 0, 0, 24, 0, 0, 0, 0, 34, 19, 0, 10, 0, 0, 0, 0, 18, 0, 10, 9, 15, 12, 46]",1,164
399,254,"[1068, 906, 328, 231, 198, 198, 198, 198, 198, 198, 188, 198, 198, 43, 109, 198, 198, 110, 338, 84, 78, 122, 0, 74, 0, 19, 65, 288, 27, 74, 76, 0, 4, 21, 0, 0, 37, 78, 39, 78, 32, 0, 0, 42, 28, 4, 29, 60, 24, 0, 0, 0, 64, 0, 0, 0, 39, 40, 0, 0, 0, 15, 0, 43, 542, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 45, 23, 0, 22, 0, 0, 35, 0, 25, 21, 0, 0, 365, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 9, 0, 0, 0, 0, 16, 8, 0, 24, 0, 0, 0, 0, 1, 0, 10, 2, 9, 14, 16]",0,0
400,110,"[1115, 746, 292, 158, 198, 198, 198, 198, 198, 198, 36, 0, 0, 214, 14, 0, 0, 5, 0, 101, 57, 88, 118, 59, 0, 17, 0, 0, 0, 66, 69, 155, 156, 0, 0, 126, 41, 0, 42, 2, 109, 0, 0, 98, 62, 0, 74, 52, 34, 198, 198, 0, 0, 0, 0, 0, 52, 33, 0, 0, 0, 83, 0, 38, 0, 0, 88, 86, 0, 0, 0, 0, 0, 0, 0, 0, 413, 0, 20, 10, 0, 22, 0, 0, 37, 0, 24, 0, 0, 0, 0, 10, 59, 58, 77, 0, 0, 0, 0, 85, 75, 0, 42, 58, 0, 0, 0, 52, 0, 0, 0, 287, 0, 0, 26, 0, 13, 0, 0, 0, 0, 0, 0, 10, 32, 15, 8, 0]",0,0
401,443,"[868, 537, 321, 217, 198, 198, 198, 198, 198, 198, 219, 198, 198, 0, 173, 0, 0, 82, 0, 94, 61, 98, 123, 53, 0, 11, 0, 0, 20, 57, 60, 137, 0, 29, 0, 0, 45, 86, 43, 84, 101, 0, 0, 100, 74, 0, 66, 51, 26, 0, 0, 0, 105, 0, 0, 0, 42, 30, 0, 0, 206, 0, 416, 37, 0, 0, 96, 83, 0, 0, 0, 0, 55, 0, 145, 0, 0, 0, 24, 15, 0, 16, 0, 0, 25, 0, 33, 0, 0, 275, 0, 15, 0, 0, 67, 4, 0, 0, 91, 0, 43, 0, 28, 42, 0, 6, 0, 0, 6, 0, 0, 0, 0, 18, 27, 0, 7, 0, 0, 0, 0, 2, 0, 8, 42, 29, 6, 37]",0,0
402,188,"[1071, 903, 291, 214, 198, 198, 198, 198, 198, 198, 177, 198, 198, 276, 120, 198, 198, 109, 0, 99, 60, 143, 0, 66, 0, 13, 22, 0, 17, 92, 84, 70, 145, 0, 0, 0, 41, 68, 36, 67, 36, 486, 0, 34, 34, 19, 31, 65, 34, 0, 0, 0, 64, 0, 0, 0, 31, 0, 0, 0, 0, 111, 0, 32, 0, 0, 0, 0, 0, 307, 0, 0, 53, 0, 0, 0, 0, 0, 30, 22, 0, 16, 0, 0, 29, 0, 31, 2, 0, 0, 0, 0, 72, 61, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 7, 0, 198, 0, 0, 23, 5, 0, 20, 198, 0, 0, 2, 1, 0, 13, 1, 6, 13, 16]",0,0
403,130,"[978, 644, 274, 137, 198, 198, 198, 198, 198, 198, 27, 0, 0, 42, 24, 0, 0, 4, 0, 113, 56, 71, 64, 51, 0, 17, 0, 0, 35, 78, 77, 113, 2, 82, 0, 0, 74, 1, 58, 2, 103, 0, 0, 80, 75, 28, 60, 38, 41, 198, 198, 198, 101, 0, 198, 375, 39, 33, 0, 0, 0, 24, 0, 30, 0, 25, 80, 76, 0, 0, 0, 676, 4, 0, 0, 0, 0, 0, 27, 39, 0, 16, 266, 0, 31, 0, 17, 0, 575, 0, 0, 9, 1, 2, 27, 19, 0, 0, 0, 78, 36, 0, 29, 53, 0, 17, 0, 0, 19, 0, 0, 0, 0, 0, 16, 0, 14, 0, 0, 0, 1, 5, 0, 15, 18, 15, 9, 28]",0,36
404,374,"[1110, 989, 381, 267, 198, 198, 198, 198, 198, 198, 38, 198, 198, 260, 18, 198, 198, 8, 0, 61, 68, 114, 0, 77, 0, 96, 0, 0, 16, 57, 54, 25, 133, 96, 0, 0, 55, 2, 55, 0, 27, 0, 0, 22, 19, 0, 12, 53, 28, 0, 0, 0, 137, 0, 0, 0, 40, 39, 240, 0, 0, 0, 0, 39, 91, 0, 0, 0, 0, 0, 0, 0, 1, 248, 0, 0, 0, 0, 34, 36, 0, 24, 0, 58, 36, 0, 31, 0, 0, 0, 9, 0, 0, 0, 5, 29, 0, 0, 126, 67, 0, 0, 0, 0, 0, 5, 0, 0, 7, 65, 0, 0, 0, 26, 2, 0, 32, 0, 0, 0, 0, 2, 0, 16, 1, 5, 21, 61]",0,0
405,75,"[0, 0, 572, 469, 198, 198, 198, 198, 198, 198, 201, 0, 0, 248, 152, 0, 0, 102, 0, 165, 128, 28, 0, 130, 0, 138, 38, 0, 54, 0, 0, 0, 142, 141, 0, 127, 84, 77, 80, 72, 0, 0, 0, 0, 8, 0, 6, 64, 44, 198, 198, 198, 40, 0, 198, 0, 59, 46, 0, 0, 0, 103, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 53, 0, 51, 0, 0, 0, 0, 38, 3, 0, 0, 0, 0, 74, 70, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 40, 16, 0, 0, 0, 631, 37, 3, 0, 17, 0, 0, 0, 0, 6, 0, 22, 0, 3, 13, 3]",0,21
406,401,"[1156, 769, 334, 189, 198, 198, 198, 277, 198, 236, 37, 198, 198, 0, 16, 0, 0, 5, 0, 136, 50, 61, 98, 59, 0, 30, 0, 0, 109, 89, 87, 51, 0, 232, 0, 74, 44, 3, 26, 3, 118, 311, 0, 113, 81, 0, 79, 30, 44, 0, 0, 0, 37, 0, 0, 0, 30, 72, 0, 0, 0, 0, 0, 37, 0, 0, 82, 86, 0, 208, 0, 0, 1, 0, 0, 0, 0, 0, 35, 10, 0, 20, 0, 0, 22, 0, 15, 0, 0, 0, 0, 8, 0, 0, 3, 116, 0, 0, 0, 88, 52, 0, 38, 59, 0, 24, 0, 9, 30, 0, 0, 0, 0, 0, 25, 0, 13, 0, 0, 0, 0, 24, 0, 10, 31, 27, 4, 2]",0,0
407,419,"[907, 597, 251, 143, 198, 198, 198, 198, 198, 198, 186, 198, 198, 0, 111, 0, 0, 120, 0, 110, 68, 15, 74, 55, 0, 113, 151, 0, 26, 70, 73, 0, 0, 64, 0, 107, 37, 66, 39, 66, 90, 0, 0, 82, 68, 0, 63, 68, 30, 0, 0, 0, 0, 0, 0, 0, 33, 23, 0, 0, 24, 0, 0, 43, 0, 0, 64, 64, 489, 0, 0, 0, 45, 0, 9, 0, 0, 0, 24, 10, 0, 15, 0, 0, 28, 0, 23, 68, 0, 0, 0, 11, 0, 0, 0, 8, 0, 0, 0, 0, 52, 329, 34, 51, 198, 10, 198, 34, 7, 0, 0, 0, 0, 26, 23, 0, 8, 0, 0, 0, 0, 3, 0, 7, 26, 29, 6, 0]",0,16
408,42,"[64, 5, 402, 298, 198, 198, 198, 198, 198, 198, 48, 0, 0, 212, 24, 0, 0, 7, 0, 0, 85, 108, 110, 93, 0, 9, 70, 0, 0, 0, 0, 0, 154, 119, 0, 0, 63, 5, 64, 4, 11, 0, 0, 8, 45, 188, 33, 58, 139, 0, 0, 198, 0, 0, 198, 0, 38, 52, 0, 0, 0, 85, 0, 0, 0, 0, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0, 0, 35, 10, 0, 0, 0, 34, 58, 57, 0, 28, 198, 198, 0, 85, 9, 0, 20, 13, 198, 0, 198, 0, 0, 0, 0, 0, 0, 37, 11, 0, 26, 0, 0, 0, 59, 0, 0, 15, 4, 13, 17, 0]",0,40
409,259,"[1039, 925, 375, 274, 198, 198, 198, 198, 198, 198, 221, 198, 198, 37, 115, 0, 0, 126, 429, 61, 91, 84, 0, 85, 0, 18, 91, 371, 19, 52, 52, 0, 1, 33, 0, 0, 37, 63, 48, 60, 28, 0, 0, 24, 21, 72, 17, 45, 17, 0, 0, 0, 22, 0, 0, 0, 49, 30, 0, 0, 0, 20, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 369, 25, 24, 0, 28, 0, 0, 26, 0, 22, 40, 0, 0, 0, 0, 2, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 0, 6, 0, 9, 0, 256, 0, 22, 0, 0, 9, 2, 6, 16, 1]",0,29
410,446,"[919, 573, 331, 236, 198, 198, 198, 180, 198, 141, 198, 198, 198, 0, 99, 0, 0, 128, 0, 116, 75, 111, 110, 85, 0, 13, 0, 0, 114, 74, 74, 40, 0, 172, 0, 34, 47, 69, 46, 70, 95, 0, 0, 97, 81, 98, 86, 24, 36, 0, 0, 0, 0, 0, 0, 0, 33, 44, 0, 0, 212, 0, 130, 41, 148, 0, 81, 79, 0, 0, 0, 0, 30, 0, 144, 0, 0, 0, 23, 16, 0, 16, 0, 0, 24, 0, 8, 0, 0, 36, 48, 15, 0, 0, 3, 75, 0, 0, 85, 0, 62, 0, 33, 52, 0, 28, 0, 1, 27, 0, 0, 0, 0, 21, 24, 0, 19, 0, 0, 0, 23, 22, 0, 18, 35, 25, 12, 0]",0,0
411,439,"[994, 876, 383, 252, 198, 198, 198, 198, 198, 198, 30, 198, 198, 0, 24, 198, 198, 2, 0, 63, 78, 17, 0, 69, 0, 140, 0, 0, 8, 52, 54, 247, 0, 0, 0, 0, 52, 5, 54, 2, 28, 0, 478, 26, 18, 44, 15, 84, 40, 0, 0, 0, 111, 0, 0, 0, 47, 30, 0, 0, 215, 0, 0, 57, 0, 0, 0, 0, 0, 0, 305, 0, 1, 0, 152, 0, 0, 0, 35, 31, 0, 18, 0, 0, 30, 0, 35, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 82, 79, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 0, 6, 0, 11, 0, 0, 0, 1, 0, 0, 15, 1, 7, 16, 24]",0,0
412,245,"[1241, 1100, 380, 248, 198, 198, 198, 198, 198, 198, 35, 198, 198, 208, 24, 198, 198, 2, 0, 84, 66, 120, 0, 68, 0, 18, 112, 0, 6, 65, 68, 0, 148, 0, 0, 110, 49, 2, 49, 5, 35, 0, 0, 35, 20, 26, 27, 41, 33, 0, 0, 0, 0, 0, 0, 0, 40, 32, 0, 0, 0, 89, 547, 74, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 34, 23, 0, 14, 0, 0, 20, 0, 39, 41, 0, 382, 0, 0, 60, 60, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 4, 0, 45, 3, 0, 0, 0, 0, 0, 9, 198, 4, 0, 0, 0, 1, 0, 0, 19, 1, 5, 17, 0]",0,0
413,11,"[918, 618, 168, 109, 198, 198, 198, 178, 198, 142, 202, 0, 0, 244, 95, 0, 0, 139, 0, 121, 81, 108, 204, 74, 0, 15, 0, 0, 193, 79, 78, 0, 114, 94, 0, 0, 32, 62, 37, 63, 32, 0, 0, 31, 25, 0, 23, 59, 25, 0, 0, 198, 96, 0, 198, 0, 35, 137, 0, 0, 0, 114, 0, 0, 0, 0, 159, 146, 0, 0, 0, 0, 33, 402, 0, 0, 0, 0, 24, 24, 0, 46, 0, 0, 33, 0, 25, 0, 0, 0, 0, 45, 59, 48, 0, 37, 198, 198, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 40, 256, 198, 0, 0, 12, 11, 0, 8, 198, 0, 0, 0, 68, 0, 10, 9, 10, 14, 39]",0,0
414,181,"[1196, 1031, 482, 341, 198, 198, 145, 72, 34, 56, 71, 198, 198, 91, 24, 198, 198, 13, 0, 88, 80, 126, 0, 98, 251, 10, 147, 0, 186, 71, 72, 116, 25, 0, 163, 131, 59, 6, 56, 5, 43, 420, 0, 35, 34, 0, 28, 56, 41, 0, 0, 0, 0, 0, 0, 0, 28, 35, 0, 0, 0, 54, 0, 36, 0, 0, 0, 0, 0, 261, 0, 0, 1, 0, 0, 0, 0, 0, 38, 40, 0, 27, 0, 0, 34, 0, 41, 41, 0, 0, 0, 0, 14, 12, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 40, 51, 0, 0, 0, 0, 29, 5, 0, 13, 0, 0, 0, 0, 64, 0, 24, 2, 10, 18, 0]",0,13
415,301,"[1201, 846, 350, 204, 198, 198, 121, 119, 28, 91, 44, 198, 198, 38, 17, 0, 0, 6, 0, 67, 70, 97, 117, 64, 579, 7, 0, 0, 170, 47, 42, 121, 1, 33, 482, 0, 45, 5, 48, 6, 105, 0, 0, 93, 81, 17, 67, 56, 29, 0, 0, 0, 94, 0, 0, 0, 27, 53, 0, 0, 0, 26, 0, 49, 0, 0, 95, 92, 0, 0, 0, 37, 2, 0, 0, 0, 437, 0, 33, 14, 0, 20, 0, 0, 31, 0, 20, 0, 1, 0, 0, 10, 0, 2, 47, 6, 0, 0, 0, 0, 67, 0, 46, 68, 0, 40, 0, 0, 32, 0, 0, 302, 0, 0, 21, 0, 9, 0, 0, 0, 1, 55, 0, 13, 24, 15, 9, 30]",0,0
416,313,"[1283, 1077, 431, 323, 198, 198, 198, 198, 198, 198, 181, 198, 198, 62, 116, 0, 0, 111, 0, 141, 70, 89, 0, 65, 468, 61, 0, 0, 25, 112, 118, 83, 6, 64, 367, 113, 63, 70, 64, 70, 51, 52, 277, 44, 38, 43, 35, 42, 43, 0, 0, 0, 0, 0, 0, 28, 36, 32, 0, 0, 0, 32, 0, 35, 0, 0, 0, 0, 0, 3, 133, 19, 46, 0, 0, 0, 0, 0, 39, 38, 0, 17, 1, 0, 32, 0, 18, 0, 0, 0, 0, 0, 6, 3, 17, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 24, 12, 0, 0, 0, 0, 12, 6, 103, 9, 0, 0, 0, 4, 3, 0, 20, 6, 5, 21, 0]",0,4
